batch_id,production_date,raw_material_supplier,pigment_type,pigment_quantity,mixing_time,mixing_speed,product_quality_score
BATCH_00344,2024-07-17,SupplierB,type_b,50.7,23.01,Low,57.26
BATCH_00345,2024-07-24,SupplierD,type_a,44.8,26.76,Medium,65.02
BATCH_00346,2023-10-02,SupplierA,type_a,32.59,23.95,Medium,57.38
BATCH_00347,2023-07-05,SupplierB,type_a,53.19,33.59,High,73.27
BATCH_00348,2022-12-04,SupplierB,type_c,57.28,37.4,Medium,83.83
BATCH_00349,2024-05-21,SupplierB,type_a,43.23,31.11,Medium,78.51
BATCH_00350,2023-10-03,SupplierA,type_a,68.63,26.63,Low,93.16
BATCH_00351,2024-02-18,SupplierA,type_b,55.28,33.72,Low,69.18
BATCH_00352,2024-09-14,SupplierA,type_c,24.32,29.8,Medium,62.01
BATCH_00353,2024-08-10,SupplierB,type_c,76.75,35.07,High,83.22
BATCH_00354,2023-04-18,SupplierB,type_a,65.34,25.27,Medium,79.28
BATCH_00355,2024-08-03,SupplierA,type_a,70.04,36.62,Medium,69.41
BATCH_00356,2022-05-31,SupplierA,type_x,58.01,33.63,Ultra,65.23
BATCH_00357,2023-02-19,SupplierC,type_a,3.25,29.9,Low,59.3
BATCH_00358,2024-09-16,SupplierB,type_x,71.85,34.63,High,79.83
BATCH_00359,2022-10-25,SupplierD,type_x,51.22,25.71,Medium,80.49
BATCH_00360,2023-09-03,SupplierB,type_c,57.06,32.17,Medium,81.76
BATCH_00361,2022-09-20,SupplierA,type_a,60.81,32.73,Ultra,60.54
BATCH_00362,2024-02-03,SupplierB,type_c,88.73,22.31,High,91.8
BATCH_00363,2022-05-24,SupplierB,type_c,39.08,29.98,Medium,73.51
BATCH_00364,2022-12-12,SupplierA,type_b,39.59,19.92,Medium,78.11
BATCH_00365,2023-09-16,SupplierB,type_b,32.98,37.35,Medium,80.56
BATCH_00366,2023-07-26,SupplierB,type_a,28.6,23.41,Low,67.15
BATCH_00367,2024-05-30,SupplierA,type_a,200.0,29.06,Ultra,132.46
BATCH_00368,2022-01-02,SupplierB,type_b,12.96,29.98,Low,55.0
BATCH_00369,2024-06-15,SupplierB,type_b,58.53,25.19,Medium,68.1
BATCH_00370,2022-10-31,SupplierD,type_b,89.76,39.25,High,91.21
BATCH_00371,2022-09-11,SupplierA,type_b,91.03,26.54,High,83.62
BATCH_00372,2023-10-14,SupplierA,type_b,32.95,28.65,Medium,72.5
BATCH_00373,2023-03-29,SupplierB,type_c,44.56,26.55,High,93.3
BATCH_00374,2022-02-06,SupplierA,type_x,74.67,15.75,Medium,86.34
BATCH_00375,2022-06-09,SupplierB,type_a,58.65,29.46,High,79.72
BATCH_00376,2022-01-09,SupplierB,type_b,-10.0,33.52,Medium,48.31
BATCH_00377,2022-08-21,SupplierA,type_a,44.87,30.8,Ultra,56.46
BATCH_00378,2022-04-09,SupplierB,type_c,73.57,26.21,Low,81.34
BATCH_00379,2023-10-21,SupplierB,type_c,28.54,29.97,Medium,79.23
BATCH_00380,2024-03-26,SupplierA,type_x,59.62,23.16,Medium,74.66
BATCH_00381,2022-07-27,SupplierC,type_a,56.9,35.92,High,81.08
BATCH_00382,2022-05-11,SupplierB,type_c,50.87,27.47,High,89.53
BATCH_00383,2023-02-08,SupplierB,type_a,65.75,27.74,Low,93.74
BATCH_00384,2022-06-01,SupplierB,type_c,50.67,31.12,Low,79.49
BATCH_00385,2022-02-23,SupplierB,type_a,39.31,27.47,Medium,73.49
BATCH_00386,2022-04-30,SupplierC,type_x,51.85,38.41,Medium,60.37
BATCH_00387,2023-11-04,SupplierB,type_b,18.16,26.29,Medium,59.15
BATCH_00388,2024-07-08,SupplierB,type_c,62.25,35.54,Medium,75.87
BATCH_00389,2023-09-20,SupplierB,type_c,67.36,30.58,Medium,71.69
BATCH_00390,2023-08-10,SupplierA,type_a,36.87,16.9,Medium,73.54
BATCH_00391,2023-09-17,SupplierB,type_a,32.11,30.35,Ultra,88.75
BATCH_00392,2024-08-25,SupplierA,type_x,37.6,31.01,Low,86.46
BATCH_00393,2023-02-24,SupplierA,type_b,48.74,34.48,Medium,77.06
BATCH_00394,2023-02-26,SupplierA,type_a,54.32,29.82,Medium,84.09
BATCH_00395,2022-04-14,SupplierD,type_b,82.31,26.14,Low,77.41
BATCH_00396,2024-05-01,SupplierB,type_b,79.78,29.5,Medium,98.58
BATCH_00397,2022-09-11,SupplierB,type_a,66.63,28.29,Medium,64.37
BATCH_00398,2022-08-15,SupplierB,type_a,52.43,32.62,Low,84.86
BATCH_00399,2022-04-22,SupplierB,type_a,31.46,29.52,Medium,74.39
BATCH_00400,2023-05-25,SupplierC,type_b,83.59,25.05,Medium,77.52
BATCH_00401,2023-04-18,SupplierB,type_x,45.05,32.83,Low,71.43
BATCH_00402,2022-04-09,SupplierA,type_c,55.63,26.31,Medium,65.35
BATCH_00403,2022-06-02,SupplierA,type_c,62.55,28.42,Medium,67.85
BATCH_00404,2024-05-10,SupplierB,type_a,51.23,30.84,Low,59.46
BATCH_00405,2024-07-02,SupplierB,type_x,73.02,31.19,Low,89.58
BATCH_00406,2024-06-14,SupplierA,type_b,59.11,23.14,Medium,89.79
BATCH_00407,2024-05-27,SupplierA,type_a,69.77,30.16,High,59.31
BATCH_00408,2022-12-04,SupplierB,type_x,58.95,35.4,Ultra,96.07
BATCH_00409,2023-12-07,SupplierA,type_c,49.24,30.48,Low,74.65
BATCH_00410,2024-04-01,SupplierB,type_c,51.48,26.66,Low,78.34
BATCH_00411,2022-06-12,SupplierD,type_c,48.76,28.17,Low,59.9
BATCH_00412,2023-12-21,SupplierA,type_a,24.31,31.48,Medium,80.5
BATCH_00413,2024-08-14,SupplierA,type_a,29.98,32.8,Medium,71.0
BATCH_00414,2023-11-12,SupplierB,type_c,64.81,37.52,Medium,90.83
BATCH_00415,2024-09-22,SupplierB,type_a,24.81,21.87,High,79.65
BATCH_00416,2022-06-10,SupplierB,type_b,41.92,31.32,Medium,85.92
BATCH_00417,2023-08-03,SupplierD,type_c,29.0,30.93,Medium,62.22
BATCH_00418,2024-03-11,SupplierA,type_c,40.85,29.67,Low,70.17
BATCH_00419,2023-02-02,SupplierB,type_b,46.89,31.78,Low,67.95
BATCH_00420,2022-10-04,SupplierB,type_c,41.88,28.85,Low,81.51
BATCH_00421,2024-03-26,SupplierB,type_c,21.43,25.01,Low,69.76
BATCH_00422,2024-07-04,SupplierA,type_c,46.29,31.07,Ultra,84.58
BATCH_00423,2023-05-19,SupplierB,type_a,30.82,33.25,Medium,80.37
BATCH_00424,2024-06-14,SupplierB,type_a,37.27,29.76,Medium,53.91
BATCH_00425,2023-01-27,SupplierA,type_b,64.81,35.3,Medium,92.95
BATCH_00426,2022-05-15,SupplierA,type_a,69.11,28.81,Low,90.24
BATCH_00427,2022-07-14,SupplierB,type_a,23.78,32.3,Low,63.44
BATCH_00428,2023-02-05,SupplierA,type_a,81.37,22.09,Medium,87.91
BATCH_00429,2023-10-02,SupplierA,type_b,39.8,41.21,Medium,70.7
BATCH_00430,2022-02-02,SupplierA,type_x,37.98,28.86,Medium,77.55
BATCH_00431,2023-11-19,SupplierB,type_a,32.17,27.56,Medium,65.94
BATCH_00432,2023-04-05,SupplierB,type_c,51.12,28.67,Medium,80.12
BATCH_00433,2024-08-12,SupplierB,type_c,89.63,25.26,Low,87.56
BATCH_00434,2024-06-01,SupplierA,type_a,19.21,24.16,High,61.44
BATCH_00435,2023-04-15,SupplierB,type_x,8.86,30.21,Low,64.56
BATCH_00436,2023-01-10,SupplierB,type_b,55.37,30.57,Ultra,103.68
BATCH_00437,2022-01-22,SupplierB,type_b,61.39,31.12,Medium,71.56
BATCH_00438,2024-01-20,SupplierC,type_c,51.05,29.83,Low,72.82
BATCH_00439,2023-11-01,SupplierA,type_a,61.92,29.58,Medium,71.89
BATCH_00440,2022-02-07,SupplierB,type_c,27.37,23.98,Medium,62.58
BATCH_00441,2022-08-18,SupplierA,type_a,31.1,27.56,Medium,77.49
BATCH_00442,2022-12-31,SupplierB,type_c,52.48,30.81,Low,82.9
BATCH_00443,2023-07-17,SupplierA,type_b,85.16,27.31,Low,85.49
BATCH_00444,2023-03-14,SupplierA,type_c,61.21,31.46,Medium,88.63
BATCH_00445,2024-02-15,SupplierA,type_a,62.14,27.72,Low,86.58
BATCH_00446,2022-10-10,SupplierB,type_c,28.53,31.95,High,66.93
BATCH_00447,2022-01-27,SupplierA,type_c,58.45,31.04,Ultra,62.2
BATCH_00448,2022-08-14,SupplierB,type_b,26.36,32.43,Ultra,76.2
BATCH_00449,2022-10-04,SupplierA,type_c,85.36,33.54,Low,87.3
BATCH_00450,2024-03-08,SupplierA,type_b,29.76,39.92,Medium,69.15
BATCH_00451,2023-09-01,SupplierB,type_x,34.07,34.32,Low,65.56
BATCH_00452,2022-10-11,SupplierA,type_b,20.54,22.6,Medium,73.61
BATCH_00453,2024-05-28,SupplierA,type_c,51.72,24.58,High,79.0
BATCH_00454,2024-08-17,SupplierB,type_c,50.88,28.63,Medium,72.89
BATCH_00455,2023-04-26,SupplierA,type_b,80.26,26.19,High,71.82
BATCH_00456,2023-03-29,SupplierA,type_a,65.53,31.95,High,90.34
BATCH_00457,2024-04-08,SupplierA,type_b,34.18,32.48,Low,76.3
BATCH_00458,2024-03-26,SupplierC,type_c,67.47,27.58,Medium,82.79
BATCH_00459,2023-10-21,SupplierB,type_a,25.13,35.95,Low,40.97
BATCH_00460,2023-05-31,SupplierB,type_b,35.63,37.27,Medium,70.31
BATCH_00461,2023-07-01,SupplierB,type_c,52.37,20.94,Low,73.3
BATCH_00462,2022-07-11,SupplierA,type_b,27.36,22.86,Ultra,62.02
BATCH_00463,2022-02-18,SupplierA,type_c,71.29,35.49,Medium,88.93
BATCH_00464,2023-05-27,SupplierB,type_a,95.59,34.35,Medium,95.82
BATCH_00465,2022-01-17,SupplierA,type_a,44.11,32.51,High,77.6
BATCH_00466,2022-06-21,SupplierA,type_c,36.97,30.05,High,81.47
BATCH_00467,2022-08-08,SupplierA,type_a,47.41,29.48,High,64.0
BATCH_00468,2022-06-07,SupplierA,type_a,38.85,32.68,Low,67.12
BATCH_00469,2023-04-22,SupplierD,type_x,55.23,30.88,Medium,77.32
BATCH_00470,2022-02-15,SupplierA,type_b,23.55,36.54,Medium,60.85
BATCH_00471,2023-01-08,SupplierB,type_c,56.37,26.59,Medium,84.18
BATCH_00472,2023-06-02,SupplierA,type_c,88.24,30.09,Low,81.25
BATCH_00473,2022-04-09,SupplierD,type_a,9.96,34.45,Low,75.97
BATCH_00474,2024-06-10,SupplierA,type_a,26.63,30.82,Ultra,58.68
BATCH_00475,2024-01-15,SupplierA,type_c,41.1,33.37,Low,93.65
BATCH_00476,2022-02-06,SupplierB,type_b,60.84,33.29,Medium,98.54
BATCH_00477,2022-10-07,SupplierB,type_a,67.81,27.88,Low,79.39
BATCH_00478,2022-12-15,SupplierA,type_c,66.2,24.9,Low,91.32
BATCH_00479,2023-05-12,SupplierA,type_a,16.17,26.26,Low,60.85
BATCH_00480,2022-10-29,SupplierA,type_x,36.51,24.58,Medium,81.09
BATCH_00481,2022-06-30,SupplierA,type_a,31.99,20.72,Ultra,67.84
BATCH_00482,2023-08-30,SupplierA,type_a,48.7,30.07,Medium,61.75
BATCH_00483,2022-04-09,SupplierB,type_a,50.37,20.57,Medium,39.78
BATCH_00484,2023-12-01,SupplierA,type_c,22.62,28.85,Medium,64.1
BATCH_00485,2024-09-19,SupplierA,type_c,41.21,27.36,Medium,75.15
BATCH_00486,2022-04-26,SupplierB,type_c,61.61,28.61,Ultra,91.79
BATCH_00487,2022-07-10,SupplierD,type_b,37.43,22.43,Medium,65.19
BATCH_00488,2022-09-10,SupplierB,type_b,46.0,31.92,Medium,83.83
BATCH_00489,2024-09-07,SupplierA,type_a,83.94,28.7,Medium,80.64
BATCH_00490,2024-07-16,SupplierA,type_b,89.8,30.31,High,83.57
BATCH_00491,2024-09-09,SupplierD,type_b,6.77,26.06,Medium,72.57
BATCH_00492,2022-06-10,SupplierA,type_c,52.28,32.4,Low,51.04
BATCH_00493,2022-09-13,SupplierA,type_a,108.34,25.88,Low,92.63
BATCH_00494,2022-11-19,SupplierB,type_x,59.58,30.39,Ultra,73.87
BATCH_00495,2022-05-08,SupplierB,type_a,50.37,32.31,High,88.72
BATCH_00496,2022-01-18,SupplierB,type_c,-10.0,37.26,Low,51.72
BATCH_00497,2024-03-03,SupplierA,type_a,54.36,34.03,High,81.47
BATCH_00498,2024-01-05,SupplierA,type_b,64.18,30.45,Medium,88.47
BATCH_00499,2023-07-20,SupplierD,type_b,45.79,29.96,Medium,58.81
BATCH_00500,2023-07-24,SupplierA,type_b,54.07,31.57,Low,74.83
BATCH_00501,2022-11-19,SupplierB,type_b,58.53,33.83,High,73.24
BATCH_00502,2024-05-21,SupplierB,type_b,67.31,26.28,Low,89.66
BATCH_00503,2023-11-17,SupplierB,type_b,41.37,34.52,High,79.16
BATCH_00504,2024-03-02,SupplierA,type_c,40.82,25.32,Low,69.91
BATCH_00505,2023-09-18,SupplierA,type_c,11.45,32.28,High,52.96
BATCH_00506,2022-10-15,SupplierB,type_c,42.26,32.71,Low,83.06
BATCH_00507,2024-07-31,SupplierB,type_a,69.06,26.64,Low,80.04
BATCH_00508,2024-05-03,SupplierC,type_c,59.26,22.29,Low,71.05
BATCH_00509,2023-10-25,SupplierA,type_b,30.06,28.68,Low,53.7
BATCH_00510,2024-08-19,SupplierA,type_b,11.92,16.85,Medium,67.95
BATCH_00511,2023-10-01,SupplierC,type_b,47.15,29.11,Low,61.39
BATCH_00512,2022-06-04,SupplierB,type_b,68.48,23.76,Medium,99.14
BATCH_00513,2023-05-05,SupplierB,type_a,40.42,45.57,Medium,62.76
BATCH_00514,2023-01-21,SupplierA,type_a,21.1,35.29,Medium,66.33
BATCH_00515,2024-09-12,SupplierB,type_a,38.21,30.36,Low,73.05
BATCH_00516,2024-02-24,SupplierB,type_c,56.52,36.66,Medium,69.66
BATCH_00517,2022-04-14,SupplierB,type_c,74.85,33.53,Low,60.06
BATCH_00518,2024-07-17,SupplierA,type_c,44.87,28.33,High,75.37
BATCH_00519,2023-01-28,SupplierA,type_c,71.1,26.87,Medium,73.8
BATCH_00520,2024-03-21,SupplierB,type_a,68.88,35.15,High,81.83
BATCH_00521,2022-09-03,SupplierA,type_x,26.47,25.2,Medium,66.72
BATCH_00522,2022-06-25,SupplierB,type_x,75.01,31.98,Medium,85.14
BATCH_00523,2022-02-08,SupplierD,type_b,55.9,33.37,Low,92.39
BATCH_00524,2023-04-22,SupplierA,type_b,25.87,28.7,Low,62.3
BATCH_00525,2023-11-13,SupplierB,type_c,85.22,30.76,Medium,80.88
BATCH_00526,2024-01-29,SupplierA,type_b,47.49,34.16,Medium,57.59
BATCH_00527,2023-06-22,SupplierB,type_x,11.13,33.92,Medium,61.39
BATCH_00528,2024-05-16,SupplierD,type_a,35.87,32.24,Low,74.86
BATCH_00529,2024-03-28,SupplierA,type_a,30.95,29.94,Medium,64.45
BATCH_00530,2024-07-09,SupplierA,type_b,36.37,32.94,Ultra,75.07
BATCH_00531,2023-02-12,SupplierA,type_b,41.1,19.89,Low,70.55
BATCH_00532,2023-06-09,SupplierA,type_c,44.85,37.38,Low,60.43
BATCH_00533,2024-04-07,SupplierB,type_c,44.1,29.34,High,76.35
BATCH_00534,2023-05-21,SupplierC,type_b,48.05,26.33,High,72.36
BATCH_00535,2024-06-21,SupplierA,type_a,61.75,33.0,High,79.75
BATCH_00536,2024-04-04,SupplierA,type_c,35.07,32.86,Medium,64.85
BATCH_00537,2022-02-05,SupplierA,type_c,73.62,25.12,Low,75.53
BATCH_00538,2023-11-16,SupplierB,type_a,25.5,30.34,Medium,69.22
BATCH_00539,2022-01-20,SupplierA,type_b,62.3,30.19,Medium,76.38
BATCH_00540,2022-11-17,SupplierB,type_c,82.87,29.86,High,71.04
BATCH_00541,2024-02-15,SupplierB,type_c,46.45,38.12,High,81.92
BATCH_00542,2023-05-27,SupplierB,type_b,53.87,29.9,Ultra,81.61
BATCH_00543,2023-02-04,SupplierA,type_b,30.64,29.35,Medium,67.42
BATCH_00544,2023-10-16,SupplierB,type_c,39.76,26.6,Low,51.67
BATCH_00545,2024-08-29,SupplierA,type_c,81.35,25.88,Medium,76.33
BATCH_00546,2024-06-01,SupplierA,type_b,-10.0,31.96,Medium,50.53
BATCH_00547,2023-04-16,SupplierB,type_a,58.37,27.65,Low,68.94
BATCH_00548,2022-05-23,SupplierB,type_c,11.24,29.06,High,63.04
BATCH_00549,2022-04-02,SupplierA,type_a,35.67,30.99,Low,77.26
BATCH_00550,2022-12-20,SupplierA,type_a,150.0,30.32,Low,107.73
BATCH_00551,2024-04-13,SupplierA,type_b,58.22,30.67,Medium,89.06
BATCH_00552,2024-03-10,SupplierA,type_a,60.71,30.66,High,75.09
BATCH_00553,2023-12-28,SupplierA,type_c,53.41,33.12,Medium,78.59
BATCH_00554,2024-08-16,SupplierA,type_a,37.74,43.21,High,74.76
BATCH_00555,2024-05-03,SupplierB,type_c,56.65,36.15,Medium,79.45
BATCH_00556,2022-02-20,SupplierB,type_a,19.4,28.19,Low,78.64
BATCH_00557,2023-10-27,SupplierB,type_a,17.89,36.08,Low,73.41
BATCH_00558,2023-11-29,SupplierB,type_a,-10.0,24.73,High,43.81
BATCH_00559,2023-07-29,SupplierA,type_x,53.84,27.17,Medium,75.01
BATCH_00560,2022-07-09,SupplierD,type_x,18.61,33.53,Ultra,65.44
BATCH_00561,2022-05-05,SupplierB,type_a,52.54,33.38,Medium,97.28
BATCH_00562,2022-05-30,SupplierB,type_c,30.11,33.01,Medium,65.73
BATCH_00563,2022-11-10,SupplierB,type_c,32.8,27.05,Medium,60.02
BATCH_00564,2023-07-24,SupplierC,type_c,75.99,27.08,Low,87.18
BATCH_00565,2022-12-08,SupplierB,type_b,50.75,30.66,Medium,80.19
BATCH_00566,2022-11-01,SupplierA,type_c,31.92,28.74,Medium,68.84
BATCH_00567,2023-11-23,SupplierB,type_a,53.74,34.44,High,73.92
BATCH_00568,2023-11-13,SupplierB,type_b,20.61,28.61,Low,75.67
BATCH_00569,2024-04-17,SupplierB,type_c,57.65,28.47,Low,68.76
BATCH_00570,2024-02-22,SupplierB,type_b,72.15,21.87,Low,78.23
BATCH_00571,2022-02-23,SupplierA,type_a,63.23,10.38,Low,73.75
BATCH_00572,2023-03-20,SupplierA,type_a,93.15,31.61,Medium,68.39
BATCH_00573,2023-09-05,SupplierC,type_c,11.23,18.57,Medium,66.22
BATCH_00574,2024-09-19,SupplierB,type_c,52.54,32.23,Medium,65.11
BATCH_00575,2022-09-21,SupplierB,type_b,23.13,27.99,High,57.29
BATCH_00576,2022-02-22,SupplierA,type_c,46.54,33.88,Medium,92.69
BATCH_00577,2023-07-26,SupplierA,type_a,50.03,29.47,Low,85.84
BATCH_00578,2023-09-12,SupplierB,type_b,95.6,25.98,Low,97.09
BATCH_00579,2022-01-05,SupplierB,type_x,48.8,38.65,Low,74.76
BATCH_00580,2022-04-13,SupplierB,type_b,48.43,37.86,Medium,89.61
BATCH_00581,2022-07-15,SupplierB,type_a,70.1,29.07,Medium,70.0
BATCH_00582,2024-02-13,SupplierB,type_b,48.94,31.86,High,82.21
BATCH_00583,2024-05-26,SupplierA,type_c,86.62,27.7,Medium,81.55
BATCH_00584,2024-09-18,SupplierB,type_a,63.39,21.47,Medium,76.53
BATCH_00585,2024-06-02,SupplierA,type_x,66.57,36.59,High,87.23
BATCH_00586,2022-12-16,SupplierA,type_c,-10.0,26.01,Medium,55.56
BATCH_00587,2022-02-16,SupplierB,type_a,89.7,36.37,Low,82.56
BATCH_00588,2024-05-16,SupplierC,type_c,36.87,33.49,Ultra,66.11
BATCH_00589,2024-04-02,SupplierA,type_b,49.81,31.44,Low,55.08
BATCH_00590,2024-07-24,SupplierB,type_b,36.95,29.8,High,78.72
BATCH_00591,2024-03-30,SupplierA,type_c,150.0,33.51,Medium,94.93
BATCH_00592,2023-10-18,SupplierA,type_c,25.96,25.35,Medium,86.37
BATCH_00593,2022-09-26,SupplierA,type_a,52.06,36.67,Medium,72.74
BATCH_00594,2023-01-05,SupplierA,type_b,-10.0,30.72,High,70.09
BATCH_00595,2023-09-28,SupplierB,type_b,-10.0,37.48,Low,38.91
BATCH_00596,2022-04-16,SupplierA,type_b,71.16,29.39,Low,88.66
BATCH_00597,2023-11-01,SupplierB,type_b,62.64,30.71,Medium,88.68
BATCH_00598,2023-10-21,SupplierC,type_a,58.65,31.32,Low,90.63
BATCH_00599,2023-10-19,SupplierA,type_c,200.0,32.88,Medium,104.72
BATCH_00600,2022-04-30,SupplierB,type_b,18.28,39.05,High,58.46
BATCH_00601,2024-04-10,SupplierA,type_a,70.84,27.81,High,87.02
BATCH_00602,2024-02-26,SupplierB,type_c,41.02,29.67,High,73.79
BATCH_00603,2023-08-27,SupplierA,type_c,48.34,29.9,Ultra,77.44
BATCH_00604,2022-02-27,SupplierA,type_b,46.05,18.42,High,70.21
BATCH_00605,2024-08-08,SupplierA,type_a,63.45,27.23,Ultra,94.54
BATCH_00606,2022-12-12,SupplierA,type_c,86.87,27.55,Low,112.14
BATCH_00607,2024-01-11,SupplierA,type_a,79.25,43.19,Medium,84.81
BATCH_00608,2023-04-19,SupplierB,type_a,3.36,31.29,Medium,65.54
BATCH_00609,2022-04-27,SupplierB,type_c,43.83,32.47,Medium,73.71
BATCH_00610,2024-04-09,SupplierB,type_a,23.07,22.66,High,79.76
BATCH_00611,2024-03-01,SupplierB,type_a,68.77,29.69,Low,88.92
BATCH_00612,2022-05-07,SupplierA,type_a,50.08,34.68,High,64.36
BATCH_00613,2023-01-28,SupplierA,type_a,62.12,42.58,Medium,72.51
BATCH_00614,2024-06-26,SupplierA,type_a,42.12,26.58,Low,62.54
BATCH_00615,2023-10-03,SupplierA,type_c,29.21,20.92,Low,95.71
BATCH_00616,2022-02-27,SupplierB,type_a,32.63,26.12,Low,76.14
BATCH_00617,2023-09-26,SupplierB,type_a,19.34,26.14,Ultra,59.85
BATCH_00618,2023-05-28,SupplierA,type_a,24.73,26.19,Medium,60.66
BATCH_00619,2024-01-21,SupplierA,type_x,20.51,34.54,Ultra,74.21
BATCH_00620,2024-03-12,SupplierB,type_b,29.29,31.71,Medium,77.83
BATCH_00621,2022-04-06,SupplierB,type_b,28.15,24.36,Ultra,76.43
BATCH_00622,2023-09-30,SupplierA,type_x,57.88,37.08,Medium,73.11
BATCH_00623,2022-04-28,SupplierC,type_b,57.1,39.47,Low,80.19
BATCH_00624,2023-07-14,SupplierD,type_b,57.86,21.47,Low,78.47
BATCH_00625,2023-08-24,SupplierA,type_a,73.5,35.89,Medium,72.69
BATCH_00626,2023-05-03,SupplierA,type_b,48.43,29.15,Medium,65.27
BATCH_00627,2022-08-25,SupplierB,type_b,34.38,25.29,Low,74.43
BATCH_00628,2024-06-03,SupplierC,type_c,94.23,22.72,Low,90.23
BATCH_00629,2024-06-15,SupplierB,type_a,68.11,38.19,Low,85.97
BATCH_00630,2022-09-29,SupplierA,type_b,53.05,15.06,High,83.82
BATCH_00631,2022-07-08,SupplierA,type_a,51.66,30.74,Medium,90.49
BATCH_00632,2024-09-25,SupplierB,type_a,55.79,40.73,Medium,68.98
BATCH_00633,2023-12-05,SupplierB,type_b,45.96,27.46,Ultra,80.09
BATCH_00634,2023-03-23,SupplierA,type_x,52.56,22.97,Medium,83.26
BATCH_00635,2023-08-04,SupplierB,type_b,59.99,28.35,High,74.87
BATCH_00636,2024-02-29,SupplierB,type_c,35.47,35.21,Medium,71.86
BATCH_00637,2024-05-10,SupplierB,type_a,17.32,28.76,Medium,62.33
BATCH_00638,2022-09-04,SupplierB,type_a,8.49,33.26,Low,83.63
BATCH_00639,2024-08-20,SupplierB,type_a,67.76,30.85,High,81.38
BATCH_00640,2022-03-17,SupplierA,type_b,18.34,30.31,Medium,70.02
BATCH_00641,2022-06-03,SupplierB,type_a,59.31,37.94,Low,75.15
BATCH_00642,2023-10-18,SupplierA,type_a,26.91,25.16,Medium,63.28
BATCH_00643,2023-03-11,SupplierB,type_c,27.24,24.8,Medium,55.15
BATCH_00644,2024-09-23,SupplierA,type_a,35.64,25.46,Low,81.69
BATCH_00645,2022-03-27,SupplierB,type_b,53.88,31.73,Medium,83.85
BATCH_00646,2023-11-28,SupplierA,type_b,24.23,30.27,Medium,64.26
BATCH_00647,2022-10-12,SupplierA,type_b,37.66,33.55,Medium,62.29
BATCH_00648,2024-08-31,SupplierA,type_b,49.49,29.62,Medium,76.64
BATCH_00649,2022-08-08,SupplierA,type_b,25.79,29.02,Low,62.76
BATCH_00650,2022-03-10,SupplierB,type_a,78.56,24.41,Low,81.35
BATCH_00651,2022-02-16,SupplierB,type_c,15.55,38.48,Medium,52.03
BATCH_00652,2022-04-04,SupplierB,type_x,45.64,24.19,Medium,75.86
BATCH_00653,2024-01-20,SupplierA,type_a,75.45,25.4,High,85.01
BATCH_00654,2024-08-15,SupplierA,type_a,23.51,30.21,Medium,78.0
BATCH_00655,2023-03-29,SupplierA,type_x,47.81,40.16,Medium,72.83
BATCH_00656,2022-07-23,SupplierA,type_b,52.66,24.64,Medium,72.46
BATCH_00657,2024-06-30,SupplierB,type_b,33.86,29.95,Medium,54.59
BATCH_00658,2022-08-06,SupplierA,type_b,48.45,25.61,Medium,85.54
BATCH_00659,2023-04-19,SupplierA,type_a,61.23,31.99,High,87.3
BATCH_00660,2023-03-08,SupplierA,type_b,40.66,19.68,Low,72.48
BATCH_00661,2022-12-07,SupplierA,type_b,65.29,24.82,Ultra,66.29
BATCH_00662,2023-07-05,SupplierB,type_a,57.85,36.39,Low,65.21
BATCH_00663,2023-09-04,SupplierB,type_b,38.34,30.05,Medium,66.03
BATCH_00664,2022-10-16,SupplierA,type_c,72.55,26.27,Ultra,91.42
BATCH_00665,2022-09-11,SupplierA,type_b,35.18,29.77,Medium,73.46
BATCH_00666,2024-01-04,SupplierA,type_a,67.12,29.68,Low,65.2
BATCH_00667,2022-12-23,SupplierA,type_b,35.54,32.8,Low,74.7
BATCH_00668,2022-01-23,SupplierA,type_c,43.68,19.62,Medium,64.71
BATCH_00669,2024-02-01,SupplierD,type_c,46.75,24.82,Low,68.8
BATCH_00670,2023-06-06,SupplierB,type_c,56.77,25.23,Medium,86.75
BATCH_00671,2024-01-28,SupplierB,type_a,1.73,33.15,Medium,68.17
BATCH_00672,2024-04-16,SupplierA,type_c,59.16,29.97,High,88.68
BATCH_00673,2022-04-10,SupplierA,type_c,47.95,37.2,Low,74.15
BATCH_00674,2024-03-12,SupplierB,type_a,55.71,34.15,Medium,85.54
BATCH_00675,2022-06-29,SupplierB,type_b,60.05,28.27,Medium,72.15
BATCH_00676,2022-08-11,SupplierB,type_b,200.0,29.75,Medium,117.42
BATCH_00677,2024-06-24,SupplierA,type_c,9.85,36.47,Low,59.69
BATCH_00678,2024-02-01,SupplierB,type_a,28.78,37.17,Medium,68.87
BATCH_00679,2023-10-21,SupplierA,type_b,56.66,29.52,Medium,64.13
BATCH_00680,2023-03-18,SupplierB,type_x,53.99,25.07,Low,73.95
BATCH_00681,2023-08-31,SupplierB,type_c,-10.0,19.5,High,71.52
BATCH_00682,2024-02-08,SupplierB,type_x,64.75,19.49,High,68.5
BATCH_00683,2022-11-21,SupplierA,type_c,44.87,32.36,Low,60.17
BATCH_00684,2023-05-31,SupplierB,type_a,67.71,32.26,Medium,67.83
BATCH_00685,2022-01-16,SupplierA,type_c,74.2,26.62,Medium,108.88
BATCH_00686,2024-03-02,SupplierA,type_b,55.57,36.51,Low,81.32
BATCH_00687,2022-12-02,SupplierA,type_x,61.11,28.97,Medium,75.63
